,x,y,w
64629,-1.9500000000000002,-1.1500000000000001,100
64630,-1.9500000000000002,-1.2000000000000002,100
64631,-2.0,-1.25,100
64632,-2.0,-1.3,100
64633,-2.0,-1.35,100
64634,-2.0,-1.4000000000000001,100
64635,-2.0,-1.4500000000000002,100
64636,-2.0,-1.5,100
64637,-2.0,-1.55,100
64638,-2.0,-1.6,100
64639,-2.0500000000000003,-1.6500000000000001,0
64640,-1.75,0.7000000000000001,100
64641,-1.75,0.65,100
64642,-1.75,0.6000000000000001,100
64643,-1.75,0.55,100
64644,-1.75,0.5,100
64645,-1.75,0.45,100
64646,-1.75,0.4,100
64647,-1.75,0.4,100
64648,-1.8,0.35000000000000003,100
64649,-1.8,0.30000000000000004,100
64650,-1.8,0.25,100
64651,-1.8,0.2,100
64652,-1.8,0.1,100
64653,-1.8,0.05,100
64654,-1.8,0.0,100
64655,-1.8,-0.05,100
64656,-1.8,-0.1,100
64657,-1.8,-0.15000000000000002,100
64658,-1.85,-0.2,100
64659,-1.85,-0.25,100
64660,-1.85,-0.30000000000000004,100
64661,-1.85,-0.35000000000000003,100
64662,-1.85,-0.4,100
64663,-1.85,-0.45,100
64664,-1.85,-0.5,100
64665,-1.85,-0.55,100
64666,-1.85,-0.6000000000000001,100
64667,-1.9000000000000001,-0.65,100
64668,-1.9000000000000001,-0.7000000000000001,100
64669,-1.9000000000000001,-0.75,100
64670,-1.9000000000000001,-0.8,100
64671,-1.9000000000000001,-0.8500000000000001,100
64672,-1.9000000000000001,-0.9,100
64673,-1.9000000000000001,-0.9500000000000001,100
64674,-1.9000000000000001,-1.0,100
64675,-1.9000000000000001,-1.05,100
64676,-1.9500000000000002,-1.1,100
64677,-1.9500000000000002,-1.1500000000000001,100
64678,-1.9500000000000002,-1.2000000000000002,100
64679,-1.9500000000000002,-1.25,100
64680,-1.9500000000000002,-1.3,100
64681,-1.9500000000000002,-1.35,100
64682,-1.9500000000000002,-1.4000000000000001,100
64683,-1.9500000000000002,-1.4500000000000002,100
64684,-1.9500000000000002,-1.5,100
64685,-1.9500000000000002,-1.55,100
64686,-2.0,-1.6,100
64687,-2.0,-1.6500000000000001,100
64688,-2.0,-1.7000000000000002,0
64689,-1.75,0.7000000000000001,100
64690,-1.75,0.65,100
64691,-1.75,0.6000000000000001,100
64692,-1.75,0.55,100
64693,-1.75,0.5,100
64694,-1.75,0.45,100
64695,-1.75,0.4,100
64696,-1.75,0.35000000000000003,100
64697,-1.75,0.30000000000000004,100
64698,-1.75,0.25,100
64699,-1.8,0.2,100
64700,-1.8,0.15000000000000002,100
64701,-1.8,0.1,100
64702,-1.8,0.05,100
64703,-1.8,0.0,100
64704,-1.8,-0.05,100
64705,-1.8,-0.1,100
64706,-1.8,-0.15000000000000002,100
64707,-1.8,-0.2,100
64708,-1.8,-0.25,100
64709,-1.8,-0.30000000000000004,100
64710,-1.85,-0.35000000000000003,100
64711,-1.85,-0.4,100
64712,-1.85,-0.45,100
64713,-1.85,-0.5,100
64714,-1.85,-0.55,100
64715,-1.85,-0.6000000000000001,100
64716,-1.85,-0.65,100
64717,-1.85,-0.7000000000000001,100
64718,-1.85,-0.75,100
64719,-1.85,-0.8,100
64720,-1.85,-0.8500000000000001,100
64721,-1.9000000000000001,-0.9,100
64722,-1.9000000000000001,-0.9500000000000001,100
64723,-1.9000000000000001,-1.0,100
64724,-1.9000000000000001,-1.05,100
64725,-1.9000000000000001,-1.1,100
64726,-1.9000000000000001,-1.1500000000000001,100
64727,-1.9000000000000001,-1.2000000000000002,100
64728,-1.9000000000000001,-1.25,100
64729,-1.9000000000000001,-1.3,100
64730,-1.9000000000000001,-1.35,100
64731,-1.9000000000000001,-1.4000000000000001,100
64732,-1.9000000000000001,-1.4500000000000002,100
64733,-1.9500000000000002,-1.5,100
64734,-1.9500000000000002,-1.55,100
64735,-1.9500000000000002,-1.6,100
64736,-1.9500000000000002,-1.6500000000000001,100
64737,-1.9500000000000002,-1.7000000000000002,100
64738,-1.9500000000000002,-1.75,0
64739,-1.75,0.7000000000000001,100
64740,-1.75,0.65,100
64741,-1.75,0.6000000000000001,100
64742,-1.75,0.55,100
64743,-1.75,0.5,100
64744,-1.75,0.45,100
64745,-1.75,0.45,100
64746,-1.75,0.4,100
64747,-1.75,0.35000000000000003,100
64748,-1.75,0.30000000000000004,100
64749,-1.75,0.2,100
64750,-1.75,0.15000000000000002,100
64751,-1.75,0.1,100
64752,-1.8,0.05,100
64753,-1.8,0.0,100
64754,-1.8,-0.05,100
64755,-1.8,-0.1,100
64756,-1.8,-0.15000000000000002,100
64757,-1.8,-0.2,100
64758,-1.8,-0.2,100
64759,-1.8,-0.25,100
64760,-1.8,-0.30000000000000004,100
64761,-1.8,-0.35000000000000003,100
64762,-1.8,-0.45,100
64763,-1.8,-0.5,100
64764,-1.8,-0.55,100
64765,-1.8,-0.6000000000000001,100
64766,-1.85,-0.65,100
64767,-1.85,-0.7000000000000001,100
64768,-1.85,-0.75,100
64769,-1.85,-0.8,100
64770,-1.85,-0.8500000000000001,100
64771,-1.85,-0.8500000000000001,100
64772,-1.85,-0.9,100
64773,-1.85,-0.9500000000000001,100
64774,-1.85,-1.0,100
64775,-1.85,-1.05,100
64776,-1.85,-1.1500000000000001,100
64777,-1.85,-1.2000000000000002,100
64778,-1.85,-1.25,100
64779,-1.85,-1.3,100
64780,-1.9000000000000001,-1.35,100
64781,-1.9000000000000001,-1.4000000000000001,100
64782,-1.9000000000000001,-1.4500000000000002,100
64783,-1.9000000000000001,-1.5,100
64784,-1.9000000000000001,-1.5,100
64785,-1.9000000000000001,-1.55,100
64786,-1.9000000000000001,-1.6,100
64787,-1.9000000000000001,-1.6500000000000001,100
64788,-1.9000000000000001,-1.7000000000000002,100
64789,-1.9000000000000001,-1.8,100
64790,-1.9000000000000001,-1.85,0
64791,-1.75,0.7000000000000001,100
64792,-1.75,0.65,100
64793,-1.75,0.6000000000000001,100
64794,-1.75,0.55,100
64795,-1.75,0.55,100
64796,-1.75,0.45,100
64797,-1.75,0.4,100
64798,-1.75,0.35000000000000003,100
64799,-1.75,0.30000000000000004,100
64800,-1.75,0.25,100
64801,-1.75,0.2,100
64802,-1.75,0.15000000000000002,100
64803,-1.75,0.1,100
64804,-1.75,0.05,100
64805,-1.75,0.0,100
64806,-1.75,-0.05,100
64807,-1.75,-0.1,100
64808,-1.8,-0.15000000000000002,100
64809,-1.8,-0.2,100
64810,-1.8,-0.25,100
64811,-1.8,-0.30000000000000004,100
64812,-1.8,-0.35000000000000003,100
64813,-1.8,-0.4,100
64814,-1.8,-0.45,100
64815,-1.8,-0.5,100
64816,-1.8,-0.55,100
64817,-1.8,-0.6000000000000001,100
64818,-1.8,-0.65,100
64819,-1.8,-0.7000000000000001,100
64820,-1.8,-0.75,100
64821,-1.8,-0.8,100
64822,-1.8,-0.8500000000000001,100
64823,-1.8,-0.9,100
64824,-1.8,-0.9500000000000001,100
64825,-1.8,-1.0,100
64826,-1.85,-1.05,100
64827,-1.85,-1.1,100
64828,-1.85,-1.1500000000000001,100
64829,-1.85,-1.2000000000000002,100
64830,-1.85,-1.25,100
64831,-1.85,-1.3,100
64832,-1.85,-1.35,100
64833,-1.85,-1.4000000000000001,100
64834,-1.85,-1.4500000000000002,100
64835,-1.85,-1.5,100
64836,-1.85,-1.55,100
64837,-1.85,-1.6,100
64838,-1.85,-1.7000000000000002,100
64839,-1.85,-1.7000000000000002,100
64840,-1.85,-1.75,100
64841,-1.85,-1.8,100
64842,-1.85,-1.85,100
64843,-1.85,-1.9000000000000001,0
64844,-1.75,0.7000000000000001,100
64845,-1.75,0.65,100
64846,-1.75,0.65,100
64847,-1.75,0.6000000000000001,100
64848,-1.75,0.5,100
64849,-1.75,0.45,100
64850,-1.75,0.4,100
64851,-1.75,0.35000000000000003,100
64852,-1.75,0.35000000000000003,100
64853,-1.75,0.25,100
64854,-1.75,0.2,100
64855,-1.75,0.15000000000000002,100
64856,-1.75,0.1,100
64857,-1.75,0.1,100
64858,-1.75,0.0,100
64859,-1.75,-0.05,100
64860,-1.75,-0.1,100
64861,-1.75,-0.15000000000000002,100
64862,-1.75,-0.2,100
64863,-1.75,-0.2,100
64864,-1.75,-0.30000000000000004,100
64865,-1.75,-0.35000000000000003,100
64866,-1.75,-0.4,100
64867,-1.75,-0.45,100
64868,-1.75,-0.45,100
64869,-1.75,-0.55,100
64870,-1.8,-0.6000000000000001,100
64871,-1.8,-0.65,100
64872,-1.8,-0.7000000000000001,100
64873,-1.8,-0.75,100
64874,-1.8,-0.8,100
64875,-1.8,-0.8500000000000001,100
64876,-1.8,-0.9,100
64877,-1.8,-0.9500000000000001,100
64878,-1.8,-1.0,100
64879,-1.8,-1.0,100
64880,-1.8,-1.1,100
64881,-1.8,-1.1500000000000001,100
64882,-1.8,-1.2000000000000002,100
64883,-1.8,-1.25,100
64884,-1.8,-1.3,100
64885,-1.8,-1.35,100
64886,-1.8,-1.4000000000000001,100
64887,-1.8,-1.4500000000000002,100
64888,-1.8,-1.5,100
64889,-1.8,-1.55,100
64890,-1.8,-1.6,100
64891,-1.8,-1.6500000000000001,100
64892,-1.8,-1.7000000000000002,100
64893,-1.8,-1.75,100
64894,-1.8,-1.8,100
64895,-1.8,-1.85,100
64896,-1.8,-1.9000000000000001,100
64897,-1.8,-1.9500000000000002,100
64898,-1.85,-2.0,0
64899,-1.75,0.7000000000000001,100
64900,-1.75,0.65,100
64901,-1.75,0.65,100
64902,-1.75,0.55,100
64903,-1.75,0.5,100
64904,-1.75,0.45,100
64905,-1.75,0.4,100
64906,-1.75,0.35000000000000003,100
64907,-1.75,0.35000000000000003,100
64908,-1.75,0.25,100
64909,-1.75,0.2,100
64910,-1.75,0.15000000000000002,100
64911,-1.75,0.1,100
64912,-1.75,0.1,100
64913,-1.75,0.0,100
64914,-1.75,-0.05,100
64915,-1.75,-0.1,100
64916,-1.75,-0.15000000000000002,100
64917,-1.75,-0.2,100
64918,-1.75,-0.25,100
64919,-1.75,-0.30000000000000004,100
64920,-1.75,-0.35000000000000003,100
64921,-1.75,-0.4,100
64922,-1.75,-0.45,100
64923,-1.75,-0.5,100
64924,-1.75,-0.55,100
64925,-1.75,-0.6000000000000001,100
64926,-1.75,-0.65,100
64927,-1.75,-0.7000000000000001,100
64928,-1.75,-0.75,100
64929,-1.75,-0.8,100
64930,-1.75,-0.8500000000000001,100
64931,-1.75,-0.9,100
64932,-1.75,-0.9500000000000001,100
64933,-1.75,-1.0,100
64934,-1.75,-1.05,100
64935,-1.75,-1.1,100
64936,-1.75,-1.1500000000000001,100
64937,-1.75,-1.2000000000000002,100
64938,-1.75,-1.25,100
64939,-1.75,-1.3,100
64940,-1.75,-1.35,100
64941,-1.75,-1.4000000000000001,100
64942,-1.75,-1.4500000000000002,100
64943,-1.75,-1.5,100
64944,-1.75,-1.55,100
64945,-1.75,-1.6,100
64946,-1.75,-1.6500000000000001,100
64947,-1.75,-1.7000000000000002,100
64948,-1.75,-1.75,100
64949,-1.8,-1.8,100
64950,-1.8,-1.85,100
64951,-1.8,-1.9000000000000001,100
64952,-1.8,-1.9500000000000002,100
64953,-1.8,-2.0,0
64954,-1.75,0.7000000000000001,100
64955,-1.75,0.65,100
64956,-1.75,0.65,100
64957,-1.75,0.6000000000000001,100
64958,-1.75,0.5,100
64959,-1.75,0.45,100
64960,-1.75,0.4,100
64961,-1.75,0.35000000000000003,100
64962,-1.75,0.35000000000000003,100
64963,-1.75,0.25,100
64964,-1.75,0.2,100
64965,-1.75,0.15000000000000002,100
64966,-1.75,0.1,100
64967,-1.75,0.1,100
64968,-1.75,0.0,100
64969,-1.75,-0.05,100
64970,-1.75,-0.1,100
64971,-1.75,-0.15000000000000002,100
64972,-1.75,-0.2,100
64973,-1.75,-0.25,100
64974,-1.75,-0.30000000000000004,100
64975,-1.75,-0.35000000000000003,100
64976,-1.75,-0.4,100
64977,-1.75,-0.45,100
64978,-1.75,-0.5,100
64979,-1.75,-0.55,100
64980,-1.75,-0.6000000000000001,100
64981,-1.75,-0.65,100
64982,-1.75,-0.7000000000000001,100
64983,-1.75,-0.75,100
64984,-1.75,-0.8,100
64985,-1.75,-0.8500000000000001,100
64986,-1.75,-0.9,100
64987,-1.75,-0.9500000000000001,100
64988,-1.75,-1.0,100
64989,-1.75,-1.05,100
64990,-1.75,-1.1,100
64991,-1.75,-1.1500000000000001,100
64992,-1.75,-1.2000000000000002,100
64993,-1.75,-1.25,100
64994,-1.75,-1.3,100
64995,-1.75,-1.35,100
64996,-1.75,-1.4000000000000001,100
64997,-1.75,-1.4500000000000002,100
64998,-1.75,-1.5,100
64999,-1.75,-1.55,100
65000,-1.75,-1.6,100
65001,-1.75,-1.6500000000000001,100
65002,-1.75,-1.7000000000000002,100
65003,-1.75,-1.75,100
65004,-1.75,-1.8,100
65005,-1.75,-1.85,100
65006,-1.75,-1.9000000000000001,100
65007,-1.75,-1.9500000000000002,100
65008,-1.75,-2.0,0
65009,-1.75,0.7000000000000001,100
65010,-1.75,0.65,100
65011,-1.75,0.6000000000000001,100
65012,-1.75,0.6000000000000001,100
65013,-1.7000000000000002,0.5,100
65014,-1.7000000000000002,0.45,100
65015,-1.7000000000000002,0.4,100
65016,-1.7000000000000002,0.35000000000000003,100
65017,-1.7000000000000002,0.30000000000000004,100
65018,-1.7000000000000002,0.25,100
65019,-1.7000000000000002,0.2,100
65020,-1.7000000000000002,0.15000000000000002,100
65021,-1.7000000000000002,0.1,100
65022,-1.7000000000000002,0.05,100
65023,-1.7000000000000002,0.0,100
65024,-1.7000000000000002,-0.05,100
65025,-1.7000000000000002,-0.1,100
65026,-1.7000000000000002,-0.15000000000000002,100
65027,-1.7000000000000002,-0.2,100
65028,-1.7000000000000002,-0.25,100
65029,-1.7000000000000002,-0.30000000000000004,100
65030,-1.7000000000000002,-0.35000000000000003,100
65031,-1.7000000000000002,-0.4,100
65032,-1.7000000000000002,-0.45,100
65033,-1.7000000000000002,-0.5,100
65034,-1.7000000000000002,-0.55,100
65035,-1.7000000000000002,-0.6000000000000001,100
65036,-1.7000000000000002,-0.65,100
65037,-1.7000000000000002,-0.7000000000000001,100
65038,-1.7000000000000002,-0.75,100
65039,-1.7000000000000002,-0.8,100
65040,-1.7000000000000002,-0.8500000000000001,100
65041,-1.7000000000000002,-0.9,100
65042,-1.7000000000000002,-0.9500000000000001,100
65043,-1.7000000000000002,-1.0,100
65044,-1.7000000000000002,-1.05,100
65045,-1.7000000000000002,-1.1,100
65046,-1.7000000000000002,-1.1500000000000001,100
65047,-1.7000000000000002,-1.2000000000000002,100
65048,-1.7000000000000002,-1.25,100
65049,-1.7000000000000002,-1.3,100
65050,-1.7000000000000002,-1.35,100
65051,-1.7000000000000002,-1.4000000000000001,100
65052,-1.7000000000000002,-1.4500000000000002,100
65053,-1.7000000000000002,-1.5,100
65054,-1.7000000000000002,-1.55,100
65055,-1.7000000000000002,-1.6,100
65056,-1.7000000000000002,-1.6500000000000001,100
65057,-1.7000000000000002,-1.7000000000000002,100
65058,-1.7000000000000002,-1.8,100
65059,-1.7000000000000002,-1.8,100
65060,-1.7000000000000002,-1.85,100
65061,-1.7000000000000002,-1.9000000000000001,100
65062,-1.7000000000000002,-1.9500000000000002,0
65063,-1.75,0.7000000000000001,100
65064,-1.7000000000000002,0.65,100
65065,-1.7000000000000002,0.65,100
65066,-1.7000000000000002,0.6000000000000001,100
65067,-1.7000000000000002,0.5,100
65068,-1.7000000000000002,0.45,100
65069,-1.7000000000000002,0.4,100
65070,-1.7000000000000002,0.35000000000000003,100
65071,-1.7000000000000002,0.35000000000000003,100
65072,-1.7000000000000002,0.25,100
65073,-1.7000000000000002,0.2,100
65074,-1.7000000000000002,0.15000000000000002,100
65075,-1.7000000000000002,0.1,100
65076,-1.7000000000000002,0.1,100
65077,-1.7000000000000002,0.0,100
65078,-1.7000000000000002,-0.05,100
65079,-1.7000000000000002,-0.1,100
65080,-1.7000000000000002,-0.15000000000000002,100
65081,-1.7000000000000002,-0.2,100
65082,-1.7000000000000002,-0.25,100
65083,-1.7000000000000002,-0.30000000000000004,100
65084,-1.7000000000000002,-0.35000000000000003,100
65085,-1.7000000000000002,-0.4,100
65086,-1.7000000000000002,-0.45,100
65087,-1.7000000000000002,-0.5,100
65088,-1.7000000000000002,-0.55,100
65089,-1.7000000000000002,-0.6000000000000001,100
65090,-1.7000000000000002,-0.65,100
65091,-1.7000000000000002,-0.7000000000000001,100
65092,-1.7000000000000002,-0.75,100
65093,-1.7000000000000002,-0.8,100
65094,-1.6500000000000001,-0.8500000000000001,100
65095,-1.6500000000000001,-0.9,100
65096,-1.6500000000000001,-0.9500000000000001,100
65097,-1.6500000000000001,-1.0,100
65098,-1.6500000000000001,-1.05,100
65099,-1.6500000000000001,-1.1,100
65100,-1.6500000000000001,-1.1500000000000001,100
65101,-1.6500000000000001,-1.2000000000000002,100
65102,-1.6500000000000001,-1.25,100
65103,-1.6500000000000001,-1.3,100
65104,-1.6500000000000001,-1.35,100
65105,-1.6500000000000001,-1.4000000000000001,100
65106,-1.6500000000000001,-1.4500000000000002,100
65107,-1.6500000000000001,-1.5,100
65108,-1.6500000000000001,-1.55,100
65109,-1.6500000000000001,-1.6,100
65110,-1.6500000000000001,-1.6500000000000001,100
65111,-1.6500000000000001,-1.7000000000000002,100
65112,-1.6500000000000001,-1.75,100
65113,-1.6500000000000001,-1.8,100
65114,-1.6500000000000001,-1.85,100
65115,-1.6500000000000001,-1.9000000000000001,100
65116,-1.6500000000000001,-1.9500000000000002,100
65117,-1.6500000000000001,-2.0,0
65118,-1.75,0.7000000000000001,100
65119,-1.7000000000000002,0.65,100
65120,-1.7000000000000002,0.65,100
65121,-1.7000000000000002,0.6000000000000001,100
65122,-1.7000000000000002,0.5,100
65123,-1.7000000000000002,0.45,100
65124,-1.7000000000000002,0.4,100
65125,-1.7000000000000002,0.35000000000000003,100
65126,-1.7000000000000002,0.35000000000000003,100
65127,-1.7000000000000002,0.25,100
65128,-1.7000000000000002,0.2,100
65129,-1.7000000000000002,0.15000000000000002,100
65130,-1.7000000000000002,0.1,100
65131,-1.7000000000000002,0.1,100
65132,-1.7000000000000002,0.0,100
65133,-1.7000000000000002,-0.05,100
65134,-1.7000000000000002,-0.1,100
65135,-1.7000000000000002,-0.15000000000000002,100
65136,-1.7000000000000002,-0.2,100
65137,-1.7000000000000002,-0.25,100
65138,-1.6500000000000001,-0.30000000000000004,100
65139,-1.6500000000000001,-0.35000000000000003,100
65140,-1.6500000000000001,-0.4,100
65141,-1.6500000000000001,-0.45,100
65142,-1.6500000000000001,-0.45,100
65143,-1.6500000000000001,-0.55,100
65144,-1.6500000000000001,-0.6000000000000001,100
65145,-1.6500000000000001,-0.65,100
65146,-1.6500000000000001,-0.7000000000000001,100
65147,-1.6500000000000001,-0.75,100
65148,-1.6500000000000001,-0.8,100
65149,-1.6500000000000001,-0.8500000000000001,100
65150,-1.6500000000000001,-0.9,100
65151,-1.6500000000000001,-0.9500000000000001,100
65152,-1.6500000000000001,-1.0,100
65153,-1.6500000000000001,-1.05,100
65154,-1.6500000000000001,-1.1,100
65155,-1.6500000000000001,-1.1500000000000001,100
65156,-1.6500000000000001,-1.2000000000000002,100
65157,-1.6,-1.25,100
65158,-1.6,-1.3,100
65159,-1.6,-1.35,100
65160,-1.6,-1.4000000000000001,100
65161,-1.6,-1.4500000000000002,100
65162,-1.6,-1.5,100
65163,-1.6,-1.55,100
65164,-1.6,-1.6,100
65165,-1.6,-1.6500000000000001,100
65166,-1.6,-1.7000000000000002,100
65167,-1.6,-1.75,100
65168,-1.6,-1.8,100
65169,-1.6,-1.85,100
65170,-1.6,-1.9000000000000001,100
65171,-1.6,-1.9500000000000002,100
65172,-1.6,-2.0,0
65173,-1.7000000000000002,0.7000000000000001,100
65174,-1.7000000000000002,0.65,100
65175,-1.7000000000000002,0.65,100
65176,-1.7000000000000002,0.55,100
65177,-1.7000000000000002,0.5,100
65178,-1.7000000000000002,0.45,100
65179,-1.7000000000000002,0.4,100
65180,-1.7000000000000002,0.35000000000000003,100
65181,-1.7000000000000002,0.35000000000000003,100
65182,-1.7000000000000002,0.25,100
65183,-1.7000000000000002,0.2,100
65184,-1.7000000000000002,0.15000000000000002,100
65185,-1.7000000000000002,0.1,100
65186,-1.7000000000000002,0.1,100
65187,-1.7000000000000002,0.0,100
65188,-1.6500000000000001,-0.05,100
65189,-1.6500000000000001,-0.1,100
65190,-1.6500000000000001,-0.15000000000000002,100
65191,-1.6500000000000001,-0.2,100
65192,-1.6500000000000001,-0.25,100
65193,-1.6500000000000001,-0.30000000000000004,100
65194,-1.6500000000000001,-0.35000000000000003,100
65195,-1.6500000000000001,-0.4,100
65196,-1.6500000000000001,-0.45,100
65197,-1.6500000000000001,-0.5,100
65198,-1.6500000000000001,-0.55,100
65199,-1.6500000000000001,-0.6000000000000001,100
65200,-1.6500000000000001,-0.65,100
65201,-1.6500000000000001,-0.7000000000000001,100
65202,-1.6,-0.75,100
65203,-1.6,-0.8,100
65204,-1.6,-0.8500000000000001,100
65205,-1.6,-0.9,100
65206,-1.6,-0.9500000000000001,100
65207,-1.6,-1.0,100
65208,-1.6,-1.05,100
65209,-1.6,-1.1,100
65210,-1.6,-1.1500000000000001,100
65211,-1.6,-1.2000000000000002,100
65212,-1.6,-1.25,100
65213,-1.6,-1.3,100
65214,-1.6,-1.35,100
65215,-1.6,-1.4000000000000001,100
65216,-1.55,-1.4500000000000002,100
65217,-1.55,-1.5,100
65218,-1.55,-1.55,100
65219,-1.55,-1.6,100
65220,-1.55,-1.6500000000000001,100
65221,-1.55,-1.7000000000000002,100
65222,-1.55,-1.75,100
65223,-1.55,-1.8,100
65224,-1.55,-1.85,100
65225,-1.55,-1.9000000000000001,100
65226,-1.55,-1.9500000000000002,100
65227,-1.55,-2.0,0
65228,-1.7000000000000002,0.7000000000000001,100
65229,-1.7000000000000002,0.65,100
65230,-1.7000000000000002,0.65,100
65231,-1.7000000000000002,0.55,100
65232,-1.7000000000000002,0.5,100
65233,-1.7000000000000002,0.45,100
65234,-1.7000000000000002,0.4,100
65235,-1.7000000000000002,0.35000000000000003,100
65236,-1.7000000000000002,0.35000000000000003,100
65237,-1.7000000000000002,0.25,100
65238,-1.7000000000000002,0.2,100
65239,-1.7000000000000002,0.15000000000000002,100
65240,-1.6500000000000001,0.1,100
65241,-1.6500000000000001,0.1,100
65242,-1.6500000000000001,0.0,100
65243,-1.6500000000000001,-0.05,100
65244,-1.6500000000000001,-0.1,100
65245,-1.6500000000000001,-0.15000000000000002,100
65246,-1.6500000000000001,-0.2,100
65247,-1.6500000000000001,-0.25,100
65248,-1.6500000000000001,-0.30000000000000004,100
65249,-1.6500000000000001,-0.35000000000000003,100
65250,-1.6500000000000001,-0.4,100
65251,-1.6,-0.45,100
65252,-1.6,-0.5,100
65253,-1.6,-0.55,100
65254,-1.6,-0.6000000000000001,100
65255,-1.6,-0.65,100
65256,-1.6,-0.7000000000000001,100
65257,-1.6,-0.75,100
65258,-1.6,-0.8,100
65259,-1.6,-0.8500000000000001,100
65260,-1.6,-0.9,100
65261,-1.6,-0.9500000000000001,100
65262,-1.55,-1.0,100
65263,-1.55,-1.05,100
65264,-1.55,-1.1,100
65265,-1.55,-1.1500000000000001,100
65266,-1.55,-1.2000000000000002,100
65267,-1.55,-1.25,100
65268,-1.55,-1.3,100
65269,-1.55,-1.35,100
65270,-1.55,-1.4000000000000001,100
65271,-1.55,-1.4500000000000002,100
65272,-1.55,-1.5,100
65273,-1.55,-1.55,100
65274,-1.5,-1.6,100
65275,-1.5,-1.6500000000000001,100
65276,-1.5,-1.7000000000000002,100
65277,-1.5,-1.75,100
65278,-1.5,-1.8,100
65279,-1.5,-1.85,100
65280,-1.5,-1.9000000000000001,100
65281,-1.5,-1.9500000000000002,100
65282,-1.5,-2.0,0
65283,-1.7000000000000002,0.7000000000000001,100
65284,-1.7000000000000002,0.65,100
65285,-1.7000000000000002,0.65,100
65286,-1.7000000000000002,0.55,100
65287,-1.7000000000000002,0.5,100
65288,-1.7000000000000002,0.45,100
65289,-1.7000000000000002,0.4,100
65290,-1.7000000000000002,0.35000000000000003,100
65291,-1.7000000000000002,0.35000000000000003,100
65292,-1.7000000000000002,0.25,100
65293,-1.6500000000000001,0.2,100
65294,-1.6500000000000001,0.15000000000000002,100
65295,-1.6500000000000001,0.1,100
65296,-1.6500000000000001,0.1,100
65297,-1.6500000000000001,0.0,100
65298,-1.6500000000000001,-0.05,100
65299,-1.6500000000000001,-0.1,100
65300,-1.6500000000000001,-0.15000000000000002,100
65301,-1.6500000000000001,-0.2,100
65302,-1.6,-0.25,100
65303,-1.6,-0.30000000000000004,100
65304,-1.6,-0.35000000000000003,100
65305,-1.6,-0.4,100
65306,-1.6,-0.45,100
65307,-1.6,-0.5,100
65308,-1.6,-0.55,100
65309,-1.6,-0.6000000000000001,100
65310,-1.6,-0.65,100
65311,-1.6,-0.7000000000000001,100
65312,-1.55,-0.75,100
65313,-1.55,-0.8,100
65314,-1.55,-0.8500000000000001,100
65315,-1.55,-0.9,100
65316,-1.55,-0.9500000000000001,100
65317,-1.55,-1.0,100
65318,-1.55,-1.05,100
65319,-1.55,-1.1,100
65320,-1.55,-1.1500000000000001,100
65321,-1.5,-1.2000000000000002,100
65322,-1.5,-1.25,100
65323,-1.5,-1.3,100
65324,-1.5,-1.35,100
65325,-1.5,-1.4000000000000001,100
65326,-1.5,-1.4500000000000002,100
65327,-1.5,-1.5,100
65328,-1.5,-1.55,100
65329,-1.5,-1.6,100
65330,-1.5,-1.6500000000000001,100
65331,-1.4500000000000002,-1.7000000000000002,100
65332,-1.4500000000000002,-1.75,100
65333,-1.4500000000000002,-1.8,100
65334,-1.4500000000000002,-1.85,100
65335,-1.4500000000000002,-1.9000000000000001,100
65336,-1.4500000000000002,-1.9500000000000002,100
65337,-1.4500000000000002,-2.0,0
65338,-1.7000000000000002,0.7000000000000001,100
65339,-1.7000000000000002,0.7000000000000001,100
65340,-1.7000000000000002,0.65,100
65341,-1.7000000000000002,0.55,100
65342,-1.7000000000000002,0.5,100
65343,-1.7000000000000002,0.5,100
65344,-1.7000000000000002,0.4,100
65345,-1.7000000000000002,0.35000000000000003,100
65346,-1.6500000000000001,0.30000000000000004,100
65347,-1.6500000000000001,0.30000000000000004,100
65348,-1.6500000000000001,0.2,100
65349,-1.6500000000000001,0.15000000000000002,100
65350,-1.6500000000000001,0.15000000000000002,100
65351,-1.6500000000000001,0.1,100
65352,-1.6500000000000001,0.0,100
65353,-1.6500000000000001,-0.05,100
65354,-1.6500000000000001,-0.05,100
65355,-1.6,-0.1,100
65356,-1.6,-0.2,100
65357,-1.6,-0.2,100
65358,-1.6,-0.25,100
65359,-1.6,-0.35000000000000003,100
65360,-1.6,-0.4,100
65361,-1.6,-0.4,100
65362,-1.6,-0.45,100
65363,-1.55,-0.55,100
65364,-1.55,-0.6000000000000001,100
65365,-1.55,-0.6000000000000001,100
65366,-1.55,-0.65,100
65367,-1.55,-0.75,100
65368,-1.55,-0.75,100
65369,-1.55,-0.8,100
65370,-1.55,-0.8500000000000001,100
65371,-1.5,-0.9500000000000001,100
65372,-1.5,-0.9500000000000001,100
65373,-1.5,-1.0,100
65374,-1.5,-1.1,100
65375,-1.5,-1.1500000000000001,100
65376,-1.5,-1.1500000000000001,100
65377,-1.5,-1.2000000000000002,100
65378,-1.5,-1.3,100
65379,-1.5,-1.3,100
65380,-1.4500000000000002,-1.35,100
65381,-1.4500000000000002,-1.4000000000000001,100
65382,-1.4500000000000002,-1.5,100
65383,-1.4500000000000002,-1.5,100
65384,-1.4500000000000002,-1.55,100
65385,-1.4500000000000002,-1.6,100
